Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Product_ID,Product_Name,Category,Subcategory,Province,Region_Group,City,Channel,Payment_Method,Ship_Mode,Quantity,Unit_Price_USD,Discount,Gross_Sales_USD,Discount_Amount_USD,Net_Sales_USD,Unit_Cost_USD,Total_Cost_USD,Profit_USD,Profit_Margin,Delivery_Days,Return_Status
ORD100097,2024-07-13,2024-07-14,C0016,Mpho Patel,Consumer,P1015,Desk Organiser,Office Supplies,Desk Accessories,KwaZulu-Natal,Coastal,Umhlanga,Call Centre,Card,Collection,5,13.0,0.1,65.0,6.5,58.5,7.01,35.05,23.45,0.4009,1,Not Returned
ORD100098,2024-01-05,2024-01-12,C0009,Zanele Maseko,Consumer,P1027,Toaster 4 Slice,Home & Kitchen,Small Appliances,Gauteng,Inland,Soweto,Online,EFT,Standard,4,37.29,0.0,149.16,0.0,149.16,21.53,86.12,63.04,0.4226,7,Not Returned
ORD100099,2025-07-12,2025-07-19,C0292,Amina Mokoena,Consumer,P1011,Premium Notebook,Office Supplies,Paper & Stationery,Gauteng,Inland,Soweto,Corporate Account,Card,Express,3,5.21,0.05,15.63,0.78,14.85,2.39,7.17,7.68,0.5172,7,Not Returned
ORD100100,2025-05-29,2025-06-01,C0007,Tendai Mokoena,Corporate,P1015,Desk Organiser,Office Supplies,Desk Accessories,Northern Cape,Inland,Upington,Retail Store,Cash,Same Day,1,13.19,0.1,13.19,1.32,11.87,7.57,7.57,4.3,0.3623,3,Returned
ORD100101,2024-10-21,2024-10-24,C0399,Lerato Nkosi,Small Business,P1008,External SSD 1TB,Technology,Storage,Western Cape,Coastal,Bellville,Online,Cash,Standard,3,84.27,0.1,252.81,25.28,227.53,51.37,154.11,73.42,0.3227,3,Returned
ORD100102,2024-12-06,2024-12-09,C0161,Mpho Chuma,Corporate,P1016,Stapler Heavy Duty,Office Supplies,Desk Accessories,Western Cape,Coastal,Cape Town,Online,Card,Standard,1,9.8,0.0,9.8,0.0,9.8,4.66,4.66,5.14,0.5245,3,Not Returned
ORD100103,2024-08-18,2024-08-20,C0237,Nandi Mokoena,Corporate,P1032,Safety Shoes,Apparel,Footwear,Limpopo,Inland,Thohoyandou,Retail Store,EFT,Standard,1,47.86,0.05,47.86,2.39,45.47,25.1,25.1,20.37,0.448,2,Not Returned
ORD100104,2025-09-30,2025-10-03,C0388,Tariro Nkosi,Consumer,P1028,Air Fryer 5L,Home & Kitchen,Appliances,Western Cape,Coastal,Stellenbosch,Corporate Account,Card,Standard,4,110.31,0.05,441.24,22.06,419.18,66.66,266.64,152.54,0.3639,3,Not Returned
ORD100105,2025-06-16,2025-06-19,C0188,Nomsa Mthembu,Corporate,P1006,Keyboard Combo,Technology,Accessories,Free State,Inland,Sasolburg,Retail Store,Cash,Standard,2,21.55,0.05,43.1,2.16,40.94,12.97,25.94,15.0,0.3664,3,Not Returned
ORD100106,2024-06-07,2024-06-17,C0057,Rumbidzai Dube,Consumer,P1032,Safety Shoes,Apparel,Footwear,Limpopo,Inland,Polokwane,Online,Card,Collection,2,48.03,0.0,96.06,0.0,96.06,25.44,50.88,45.18,0.4703,10,Not Returned
ORD100107,2023-04-09,2023-04-10,C0333,Lerato Gumede,Corporate,P1028,Air Fryer 5L,Home & Kitchen,Appliances,Mpumalanga,Inland,Middelburg,Retail Store,Card,Standard,1,111.4,0.0,111.4,0.0,111.4,70.26,70.26,41.14,0.3693,1,Not Returned
ORD100108,2023-01-20,2023-01-23,C0230,Rumbidzai Chuma,Consumer,P1030,Dinner Set 16 Piece,Home & Kitchen,Dining,North West,Inland,Mahikeng,Online,EFT,Standard,4,47.18,0.0,188.72,0.0,188.72,23.69,94.76,93.96,0.4979,3,Not Returned
ORD100109,2023-08-03,2023-08-05,C0385,Precious Williams,Consumer,P1007,USB-C Dock,Technology,Accessories,North West,Inland,Klerksdorp,Corporate Account,EFT,Express,1,82.3,0.0,82.3,0.0,82.3,52.29,52.29,30.01,0.3646,2,Not Returned
ORD100110,2024-06-22,2024-06-24,C0225,Amina Naidoo,Consumer,P1030,Dinner Set 16 Piece,Home & Kitchen,Dining,Gauteng,Inland,Midrand,Online,Card,Standard,1,38.39,0.0,38.39,0.0,38.39,23.82,23.82,14.57,0.3795,2,Not Returned
ORD100111,2024-03-01,2024-03-04,C0059,Chipo Mthembu,Small Business,P1007,USB-C Dock,Technology,Accessories,Mpumalanga,Inland,Mbombela,Online,Card,Standard,2,81.43,0.1,162.86,16.29,146.57,54.46,108.92,37.65,0.2569,3,Not Returned
ORD100112,2025-06-06,2025-06-13,C0202,Brian Mabena,Consumer,P1015,Desk Organiser,Office Supplies,Desk Accessories,Gauteng,Inland,Midrand,Corporate Account,EFT,Standard,1,13.66,0.05,13.66,0.68,12.98,6.83,6.83,6.15,0.4738,7,Not Returned
ORD100113,2024-08-29,2024-08-31,C0499,Kabelo Patel,Corporate,P1012,Ballpoint Pen Pack,Office Supplies,Paper & Stationery,Eastern Cape,Coastal,Gqeberha,Corporate Account,Cash,Standard,2,3.93,0.1,7.86,0.79,7.07,1.82,3.64,3.43,0.4851,2,Not Returned
ORD100114,2024-10-02,2024-10-05,C0035,Lerato Ndlovu,Consumer,P1014,Ink Cartridge Colour,Office Supplies,Printing,Western Cape,Coastal,Cape Town,Corporate Account,Card,Standard,3,31.53,0.1,94.59,9.46,85.13,18.25,54.75,30.38,0.3569,3,Not Returned
ORD100115,2023-12-16,2023-12-19,C0339,Amina Mathebula,Consumer,P1005,Wireless Mouse,Technology,Accessories,Western Cape,Coastal,Stellenbosch,Online,Cash,Standard,1,9.92,0.0,9.92,0.0,9.92,4.81,4.81,5.11,0.5151,3,Not Returned
ORD100116,2024-12-21,2024-12-23,C0208,Mpho Mthembu,Small Business,P1002,Laptop Lite 13,Technology,Laptops,Eastern Cape,Coastal,East London,Retail Store,Card,Standard,1,483.52,0.0,483.52,0.0,483.52,351.33,351.33,132.19,0.2734,2,Not Returned
ORD100117,2023-06-21,2023-06-23,C0275,Thabo Mathebula,Small Business,P1016,Stapler Heavy Duty,Office Supplies,Desk Accessories,Gauteng,Inland,Johannesburg,Retail Store,EFT,Standard,2,9.91,0.05,19.82,0.99,18.83,4.66,9.32,9.51,0.505,2,Not Returned
ORD100118,2025-02-16,2025-02-19,C0374,Nandi Maseko,Consumer,P1033,Reflective Jacket,Apparel,Workwear,Western Cape,Coastal,Cape Town,Corporate Account,Cash,Collection,1,22.85,0.05,22.85,1.14,21.71,11.45,11.45,10.26,0.4726,3,Not Returned
ORD100119,2025-09-16,2025-09-19,C0053,Chipo Mahlangu,Corporate,P1006,Keyboard Combo,Technology,Accessories,Gauteng,Inland,Soweto,Online,Card,Standard,1,22.74,0.1,22.74,2.27,20.47,12.28,12.28,8.19,0.4001,3,Not Returned
ORD100120,2025-12-10,2025-12-14,C0157,Brian Mabena,Consumer,P1032,Safety Shoes,Apparel,Footwear,Eastern Cape,Coastal,Mthatha,Call Centre,EFT,Standard,2,45.07,0.0,90.14,0.0,90.14,27.14,54.28,35.86,0.3978,4,Not Returned
ORD100121,2025-12-07,2025-12-09,C0399,Lerato Nkosi,Small Business,P1030,Dinner Set 16 Piece,Home & Kitchen,Dining,Western Cape,Coastal,Bellville,Retail Store,EFT,Express,1,40.36,0.0,40.36,0.0,40.36,23.53,23.53,16.83,0.417,2,Not Returned
ORD100122,2023-06-02,2023-06-05,C0339,Amina Mathebula,Consumer,P1031,Corporate Shirt,Apparel,Workwear,Western Cape,Coastal,Stellenbosch,Corporate Account,Cash,Collection,1,13.6,0.2,13.6,2.72,10.88,7.19,7.19,3.69,0.3392,3,Not Returned
ORD100123,2023-06-03,2023-06-05,C0182,Kabelo Moyo,Consumer,P1027,Toaster 4 Slice,Home & Kitchen,Small Appliances,Gauteng,Inland,Soweto,Online,EFT,Express,2,36.68,0.0,73.36,0.0,73.36,23.69,47.38,25.98,0.3541,2,Not Returned
ORD100124,2025-02-14,2025-02-18,C0096,Rumbidzai Mabena,Corporate,P1023,Bookshelf 5 Tier,Furniture,Storage,Eastern Cape,Coastal,Gqeberha,Corporate Account,Card,Collection,3,95.42,0.0,286.26,0.0,286.26,57.5,172.5,113.76,0.3974,4,Not Returned
ORD100125,2025-07-04,2025-07-09,C0156,Nokuthula Mabena,Consumer,P1008,External SSD 1TB,Technology,Storage,Mpumalanga,Inland,Mbombela,Online,Card,Express,1,71.57,0.0,71.57,0.0,71.57,44.53,44.53,27.04,0.3778,5,Not Returned
ORD100126,2023-01-01,2023-01-03,C0269,Brian Mokoena,Corporate,P1029,Cookware Set,Home & Kitchen,Cookware,Limpopo,Inland,Polokwane,Retail Store,Mobile Money,Express,1,71.77,0.05,71.77,3.59,68.18,51.6,51.6,16.58,0.2432,2,Not Returned
ORD100127,2025-07-23,2025-07-25,C0401,Rumbidzai Naidoo,Corporate,P1024,Reception Chair,Furniture,Chairs,KwaZulu-Natal,Coastal,Pinetown,Online,Card,Express,1,55.73,0.0,55.73,0.0,55.73,36.07,36.07,19.66,0.3528,2,Returned
ORD100128,2025-08-26,2025-08-28,C0468,Farai Mokoena,Corporate,P1008,External SSD 1TB,Technology,Storage,Limpopo,Inland,Polokwane,Online,EFT,Standard,1,72.29,0.1,72.29,7.23,65.06,49.46,49.46,15.6,0.2398,2,Not Returned
ORD100129,2024-12-28,2025-01-02,C0295,Mpho Sibanda,Small Business,P1011,Premium Notebook,Office Supplies,Paper & Stationery,Gauteng,Inland,Pretoria,Online,Card,Collection,3,4.26,0.0,12.78,0.0,12.78,2.42,7.26,5.52,0.4319,5,Not Returned
ORD100130,2023-12-14,2023-12-21,C0194,Tendai Chuma,Consumer,P1028,Air Fryer 5L,Home & Kitchen,Appliances,Gauteng,Inland,Pretoria,Online,Cash,Standard,4,110.11,0.0,440.44,0.0,440.44,73.26,293.04,147.4,0.3347,7,Not Returned
ORD100131,2024-01-26,2024-01-27,C0497,Lerato Gumede,Corporate,P1029,Cookware Set,Home & Kitchen,Cookware,Western Cape,Coastal,Bellville,Call Centre,Cash,Express,3,84.54,0.0,253.62,0.0,253.62,50.51,151.53,102.09,0.4025,1,Not Returned
ORD100132,2025-07-11,2025-07-16,C0375,Tendai Maseko,Small Business,P1008,External SSD 1TB,Technology,Storage,Western Cape,Coastal,George,Retail Store,EFT,Standard,1,73.57,0.1,73.57,7.36,66.21,47.39,47.39,18.82,0.2842,5,Not Returned
ORD100133,2025-06-05,2025-06-09,C0181,Nokuthula Mabena,Small Business,P1033,Reflective Jacket,Apparel,Workwear,Mpumalanga,Inland,Emalahleni,Call Centre,Card,Express,2,21.05,0.0,42.1,0.0,42.1,10.86,21.72,20.38,0.4841,4,Not Returned
ORD100134,2025-11-05,2025-11-10,C0393,Blessing Maseko,Corporate,P1007,USB-C Dock,Technology,Accessories,Mpumalanga,Inland,Mbombela,Retail Store,EFT,Standard,1,81.55,0.0,81.55,0.0,81.55,49.18,49.18,32.37,0.3969,5,Not Returned
ORD100135,2025-03-25,2025-03-30,C0481,Tariro Ndlovu,Small Business,P1001,Laptop Pro 14,Technology,Laptops,Limpopo,Inland,Polokwane,Online,EFT,Collection,1,692.32,0.0,692.32,0.0,692.32,464.89,464.89,227.43,0.3285,5,Not Returned
ORD100136,2025-11-15,2025-11-19,C0114,Kudzai Naidoo,Corporate,P1004,Chromebook Edu,Technology,Laptops,KwaZulu-Natal,Coastal,Pietermaritzburg,Retail Store,Mobile Money,Express,3,283.13,0.15,849.39,127.41,721.98,226.57,679.71,42.27,0.0585,4,Not Returned
ORD100137,2025-11-28,2025-12-02,C0113,Brian Mahlangu,Consumer,P1027,Toaster 4 Slice,Home & Kitchen,Small Appliances,Gauteng,Inland,Soweto,Call Centre,EFT,Same Day,1,38.77,0.05,38.77,1.94,36.83,22.62,22.62,14.21,0.3858,4,Not Returned
ORD100138,2025-10-28,2025-11-01,C0136,Lerato Mokoena,Corporate,P1012,Ballpoint Pen Pack,Office Supplies,Paper & Stationery,Eastern Cape,Coastal,East London,Corporate Account,EFT,Express,5,3.88,0.0,19.4,0.0,19.4,2.03,10.15,9.25,0.4768,4,Not Returned
ORD100139,2025-05-04,2025-05-06,C0114,Kudzai Naidoo,Corporate,P1005,Wireless Mouse,Technology,Accessories,KwaZulu-Natal,Coastal,Pietermaritzburg,Corporate Account,Card,Standard,2,10.04,0.1,20.08,2.01,18.07,4.9,9.8,8.27,0.4577,2,Not Returned
ORD100140,2023-07-07,2023-07-13,C0411,Precious Gumede,Small Business,P1026,Kettle Stainless Steel,Home & Kitchen,Small Appliances,Limpopo,Inland,Polokwane,Corporate Account,Card,Standard,2,25.85,0.0,51.7,0.0,51.7,13.75,27.5,24.2,0.4681,6,Not Returned
ORD100141,2025-06-29,2025-07-01,C0315,Nomsa Gumede,Consumer,P1030,Dinner Set 16 Piece,Home & Kitchen,Dining,Gauteng,Inland,Pretoria,Retail Store,Card,Standard,3,44.19,0.05,132.57,6.63,125.94,25.3,75.9,50.04,0.3973,2,Not Returned
ORD100142,2024-04-04,2024-04-08,C0374,Nandi Maseko,Consumer,P1017,Lever Arch File Pack,Office Supplies,Filing,Western Cape,Coastal,Cape Town,Corporate Account,Cash,Standard,2,7.49,0.1,14.98,1.5,13.48,3.92,7.84,5.64,0.4184,4,Not Returned
ORD100143,2023-04-07,2023-04-11,C0321,Chipo Nkosi,Consumer,P1002,Laptop Lite 13,Technology,Laptops,North West,Inland,Klerksdorp,Call Centre,Card,Express,1,508.2,0.0,508.2,0.0,508.2,351.22,351.22,156.98,0.3089,4,Not Returned
ORD100144,2023-01-27,2023-01-31,C0234,Precious Mahlangu,Small Business,P1005,Wireless Mouse,Technology,Accessories,Western Cape,Coastal,Bellville,Corporate Account,Card,Standard,1,9.88,0.1,9.88,0.99,8.89,5.01,5.01,3.88,0.4364,4,Not Returned
ORD100145,2025-01-23,2025-01-30,C0242,Kudzai Mathebula,Consumer,P1004,Chromebook Edu,Technology,Laptops,KwaZulu-Natal,Coastal,Durban,Corporate Account,Mobile Money,Standard,2,307.63,0.05,615.26,30.76,584.5,226.01,452.02,132.48,0.2267,7,Not Returned
ORD100146,2023-12-30,2024-01-01,C0115,Nokuthula Gumede,Consumer,P1024,Reception Chair,Furniture,Chairs,Free State,Inland,Sasolburg,Retail Store,Card,Standard,2,53.33,0.05,106.66,5.33,101.33,38.72,77.44,23.89,0.2358,2,Not Returned
ORD100147,2024-07-25,2024-08-01,C0490,Tendai Ndlovu,Consumer,P1019,Ergonomic Chair,Furniture,Chairs,Mpumalanga,Inland,Emalahleni,Online,Card,Express,3,136.39,0.2,409.17,81.83,327.34,94.52,283.56,43.78,0.1337,7,Not Returned
ORD100148,2025-11-17,2025-11-23,C0491,Lerato Khumalo,Consumer,P1033,Reflective Jacket,Apparel,Workwear,Gauteng,Inland,Midrand,Retail Store,EFT,Standard,1,23.05,0.0,23.05,0.0,23.05,11.23,11.23,11.82,0.5128,6,Not Returned
ORD100149,2025-11-08,2025-11-09,C0254,Nokuthula Patel,Consumer,P1017,Lever Arch File Pack,Office Supplies,Filing,Gauteng,Inland,Johannesburg,Corporate Account,Card,Standard,2,7.51,0.0,15.02,0.0,15.02,3.74,7.48,7.54,0.502,1,Not Returned
ORD100150,2023-07-28,2023-08-04,C0073,Chipo Patel,Consumer,P1017,Lever Arch File Pack,Office Supplies,Filing,Eastern Cape,Coastal,East London,Online,Mobile Money,Express,2,8.61,0.0,17.22,0.0,17.22,3.87,7.74,9.48,0.5505,7,Not Returned
ORD100151,2025-08-30,2025-09-01,C0011,Blessing Mthembu,Consumer,P1024,Reception Chair,Furniture,Chairs,Gauteng,Inland,Johannesburg,Online,EFT,Standard,1,57.14,0.0,57.14,0.0,57.14,35.61,35.61,21.53,0.3768,2,Not Returned
ORD100152,2024-05-14,2024-05-17,C0467,Sibusiso Khumalo,Corporate,P1028,Air Fryer 5L,Home & Kitchen,Appliances,Western Cape,Coastal,Bellville,Corporate Account,Mobile Money,Standard,4,116.07,0.1,464.28,46.43,417.85,67.61,270.44,147.41,0.3528,3,Not Returned
ORD100153,2025-11-06,2025-11-07,C0233,Nokuthula Chuma,Small Business,P1019,Ergonomic Chair,Furniture,Chairs,Gauteng,Inland,Johannesburg,Online,Mobile Money,Standard,2,142.66,0.0,285.32,0.0,285.32,90.8,181.6,103.72,0.3635,1,Not Returned
ORD100154,2023-06-22,2023-07-02,C0297,Nomsa Mahlangu,Small Business,P1032,Safety Shoes,Apparel,Footwear,Gauteng,Inland,Midrand,Retail Store,Card,Express,2,43.17,0.05,86.34,4.32,82.02,27.16,54.32,27.7,0.3377,10,Not Returned
ORD100155,2024-03-12,2024-03-14,C0135,Tendai Khumalo,Small Business,P1033,Reflective Jacket,Apparel,Workwear,KwaZulu-Natal,Coastal,Umhlanga,Retail Store,Cash,Same Day,4,19.31,0.0,77.24,0.0,77.24,10.76,43.04,34.2,0.4428,2,Not Returned
ORD100156,2025-06-10,2025-06-13,C0292,Amina Mokoena,Consumer,P1008,External SSD 1TB,Technology,Storage,Gauteng,Inland,Soweto,Online,Card,Standard,2,81.25,0.0,162.5,0.0,162.5,42.89,85.78,76.72,0.4721,3,Not Returned
ORD100157,2024-07-02,2024-07-05,C0109,Amina Gumede,Consumer,P1008,External SSD 1TB,Technology,Storage,KwaZulu-Natal,Coastal,Umhlanga,Online,Card,Standard,2,73.46,0.1,146.92,14.69,132.23,47.29,94.58,37.65,0.2847,3,Not Returned
ORD100158,2025-04-08,2025-04-15,C0019,Sipho Gumede,Corporate,P1007,USB-C Dock,Technology,Accessories,Western Cape,Coastal,Stellenbosch,Retail Store,EFT,Express,1,89.25,0.05,89.25,4.46,84.79,51.13,51.13,33.66,0.397,7,Not Returned
ORD100159,2023-04-04,2023-04-05,C0195,Sibusiso Mahlangu,Corporate,P1019,Ergonomic Chair,Furniture,Chairs,Mpumalanga,Inland,Mbombela,Online,Cash,Standard,1,153.14,0.0,153.14,0.0,153.14,99.83,99.83,53.31,0.3481,1,Not Returned
ORD100160,2023-06-27,2023-06-29,C0446,Kabelo Mathebula,Small Business,P1035,Rain Jacket,Apparel,Outerwear,Limpopo,Inland,Tzaneen,Corporate Account,Card,Standard,1,36.21,0.0,36.21,0.0,36.21,19.9,19.9,16.31,0.4504,2,Not Returned
ORD100161,2025-12-08,2025-12-12,C0124,Brian Mokoena,Consumer,P1006,Keyboard Combo,Technology,Accessories,Northern Cape,Inland,Upington,Retail Store,Mobile Money,Collection,1,23.65,0.05,23.65,1.18,22.47,12.81,12.81,9.66,0.4299,4,Not Returned
ORD100162,2025-02-03,2025-02-09,C0085,Precious Gumede,Small Business,P1020,Office Desk 1200mm,Furniture,Desks,KwaZulu-Natal,Coastal,Pietermaritzburg,Online,Card,Express,3,207.67,0.0,623.01,0.0,623.01,123.8,371.4,251.61,0.4039,6,Not Returned
ORD100163,2025-03-18,2025-03-21,C0075,Zanele Gumede,Small Business,P1004,Chromebook Edu,Technology,Laptops,KwaZulu-Natal,Coastal,Umhlanga,Corporate Account,Mobile Money,Standard,3,304.85,0.0,914.55,0.0,914.55,212.79,638.37,276.18,0.302,3,Not Returned
ORD100164,2025-04-25,2025-05-01,C0449,Kudzai Ndlovu,Corporate,P1021,Boardroom Table,Furniture,Tables,Eastern Cape,Coastal,Mthatha,Online,EFT,Standard,2,424.81,0.05,849.62,42.48,807.14,307.62,615.24,191.9,0.2378,6,Not Returned
ORD100165,2025-06-11,2025-06-15,C0038,Sibusiso Moyo,Small Business,P1034,Laptop Backpack,Apparel,Bags,North West,Inland,Rustenburg,Online,Card,Standard,1,27.7,0.05,27.7,1.39,26.31,18.19,18.19,8.12,0.3086,4,Not Returned
ORD100166,2025-09-24,2025-09-27,C0293,Kabelo Ndlovu,Corporate,P1012,Ballpoint Pen Pack,Office Supplies,Paper & Stationery,Eastern Cape,Coastal,East London,Online,Card,Standard,2,4.23,0.1,8.46,0.85,7.61,2.0,4.0,3.61,0.4744,3,Not Returned
ORD100167,2024-02-01,2024-02-04,C0159,Lerato Mokoena,Consumer,P1011,Premium Notebook,Office Supplies,Paper & Stationery,North West,Inland,Rustenburg,Online,EFT,Express,1,5.09,0.05,5.09,0.25,4.84,2.33,2.33,2.51,0.5186,3,Not Returned
ORD100168,2025-01-16,2025-01-18,C0318,Nokuthula Patel,Consumer,P1019,Ergonomic Chair,Furniture,Chairs,Gauteng,Inland,Midrand,Online,Card,Express,1,133.79,0.0,133.79,0.0,133.79,95.38,95.38,38.41,0.2871,2,Returned
ORD100169,2025-06-12,2025-06-13,C0250,Kabelo Patel,Corporate,P1010,A4 Copy Paper Box,Office Supplies,Paper & Stationery,North West,Inland,Mahikeng,Online,Card,Standard,10,25.29,0.0,252.9,0.0,252.9,14.41,144.1,108.8,0.4302,1,Not Returned
ORD100170,2024-09-17,2024-09-21,C0449,Kudzai Ndlovu,Corporate,P1018,Whiteboard Marker Set,Office Supplies,Presentation,Eastern Cape,Coastal,Mthatha,Online,Card,Collection,4,7.77,0.0,31.08,0.0,31.08,4.08,16.32,14.76,0.4749,4,Not Returned
ORD100171,2024-02-07,2024-02-09,C0283,Zanele Williams,Consumer,P1001,Laptop Pro 14,Technology,Laptops,Mpumalanga,Inland,Middelburg,Online,Card,Standard,3,689.43,0.05,2068.29,103.41,1964.88,487.44,1462.32,502.56,0.2558,2,Returned
ORD100172,2023-03-05,2023-03-09,C0082,Tariro Sibanda,Consumer,P1007,USB-C Dock,Technology,Accessories,North West,Inland,Klerksdorp,Online,Card,Standard,1,84.19,0.0,84.19,0.0,84.19,55.74,55.74,28.45,0.3379,4,Not Returned
ORD100173,2025-08-24,2025-08-27,C0090,Tariro Gumede,Consumer,P1008,External SSD 1TB,Technology,Storage,Western Cape,Coastal,Cape Town,Corporate Account,EFT,Collection,1,77.33,0.0,77.33,0.0,77.33,46.61,46.61,30.72,0.3973,3,Not Returned
ORD100174,2023-10-02,2023-10-06,C0413,Blessing Naidoo,Small Business,P1007,USB-C Dock,Technology,Accessories,Gauteng,Inland,Midrand,Retail Store,EFT,Collection,1,77.23,0.0,77.23,0.0,77.23,52.28,52.28,24.95,0.3231,4,Not Returned
ORD100175,2023-12-06,2023-12-11,C0449,Kudzai Ndlovu,Corporate,P1016,Stapler Heavy Duty,Office Supplies,Desk Accessories,Eastern Cape,Coastal,Mthatha,Retail Store,EFT,Collection,2,8.49,0.1,16.98,1.7,15.28,4.97,9.94,5.34,0.3495,5,Not Returned
ORD100176,2023-10-27,2023-11-03,C0344,Sibusiso Naidoo,Consumer,P1008,External SSD 1TB,Technology,Storage,KwaZulu-Natal,Coastal,Pinetown,Online,EFT,Standard,2,77.73,0.0,155.46,0.0,155.46,45.08,90.16,65.3,0.42,7,Not Returned
ORD100177,2025-01-26,2025-01-29,C0005,Tariro Chuma,Consumer,P1007,USB-C Dock,Technology,Accessories,Gauteng,Inland,Soweto,Corporate Account,Card,Collection,2,90.86,0.0,181.72,0.0,181.72,52.48,104.96,76.76,0.4224,3,Not Returned
ORD100178,2023-11-14,2023-11-15,C0215,Sibusiso Moyo,Corporate,P1010,A4 Copy Paper Box,Office Supplies,Paper & Stationery,Eastern Cape,Coastal,Mthatha,Online,Cash,Express,4,27.96,0.05,111.84,5.59,106.25,14.97,59.88,46.37,0.4364,1,Not Returned
ORD100179,2023-12-23,2023-12-25,C0128,Precious Mabena,Consumer,P1007,USB-C Dock,Technology,Accessories,Western Cape,Coastal,Stellenbosch,Corporate Account,Card,Standard,2,88.23,0.0,176.46,0.0,176.46,56.1,112.2,64.26,0.3642,2,Not Returned
ORD100180,2024-04-01,2024-04-05,C0383,Zanele Maseko,Consumer,P1030,Dinner Set 16 Piece,Home & Kitchen,Dining,Gauteng,Inland,Johannesburg,Retail Store,EFT,Express,2,38.68,0.0,77.36,0.0,77.36,23.78,47.56,29.8,0.3852,4,Not Returned
ORD100181,2025-10-24,2025-10-30,C0143,Nomsa Maseko,Consumer,P1029,Cookware Set,Home & Kitchen,Cookware,Western Cape,Coastal,Stellenbosch,Retail Store,Card,Standard,3,81.65,0.05,244.95,12.25,232.7,52.16,156.48,76.22,0.3275,6,Not Returned
ORD100182,2023-11-19,2023-11-25,C0234,Precious Mahlangu,Small Business,P1003,Business Laptop 15,Technology,Laptops,Western Cape,Coastal,Bellville,Online,Cash,Express,1,544.14,0.2,544.14,108.83,435.31,418.03,418.03,17.28,0.0397,6,Not Returned
ORD100183,2025-09-13,2025-09-20,C0075,Zanele Gumede,Small Business,P1010,A4 Copy Paper Box,Office Supplies,Paper & Stationery,KwaZulu-Natal,Coastal,Umhlanga,Retail Store,Card,Standard,1,25.64,0.0,25.64,0.0,25.64,15.12,15.12,10.52,0.4103,7,Not Returned
ORD100184,2023-09-19,2023-09-23,C0210,Amina Ndlovu,Corporate,P1018,Whiteboard Marker Set,Office Supplies,Presentation,KwaZulu-Natal,Coastal,Umhlanga,Online,EFT,Standard,10,8.21,0.2,82.1,16.42,65.68,3.97,39.7,25.98,0.3956,4,Not Returned
ORD100185,2024-06-12,2024-06-19,C0352,Nandi Sibanda,Corporate,P1006,Keyboard Combo,Technology,Accessories,Free State,Inland,Bloemfontein,Retail Store,Card,Express,1,24.04,0.0,24.04,0.0,24.04,13.02,13.02,11.02,0.4584,7,Not Returned
ORD100186,2024-08-03,2024-08-08,C0306,Sibusiso Khumalo,Small Business,P1021,Boardroom Table,Furniture,Tables,Gauteng,Inland,Johannesburg,Retail Store,EFT,Standard,1,420.3,0.0,420.3,0.0,420.3,324.37,324.37,95.93,0.2282,5,Not Returned
ORD100187,2025-04-21,2025-04-22,C0041,Tariro Nkosi,Consumer,P1011,Premium Notebook,Office Supplies,Paper & Stationery,Gauteng,Inland,Johannesburg,Online,EFT,Standard,4,5.38,0.0,21.52,0.0,21.52,2.41,9.64,11.88,0.552,1,Not Returned
ORD100188,2024-12-02,2024-12-05,C0221,Thabo Naidoo,Consumer,P1016,Stapler Heavy Duty,Office Supplies,Desk Accessories,Western Cape,Coastal,Stellenbosch,Online,Card,Standard,3,8.65,0.05,25.95,1.3,24.65,4.69,14.07,10.58,0.4292,3,Returned
ORD100189,2025-12-06,2025-12-12,C0212,Tendai Williams,Corporate,P1018,Whiteboard Marker Set,Office Supplies,Presentation,Western Cape,Coastal,Bellville,Online,Card,Standard,3,8.04,0.15,24.12,3.62,20.5,4.17,12.51,7.99,0.3898,6,Not Returned
ORD100190,2023-03-21,2023-03-26,C0044,Kudzai Maseko,Corporate,P1027,Toaster 4 Slice,Home & Kitchen,Small Appliances,Gauteng,Inland,Johannesburg,Online,EFT,Collection,5,40.79,0.05,203.95,10.2,193.75,22.37,111.85,81.9,0.4227,5,Not Returned
ORD100191,2023-01-03,2023-01-06,C0019,Sipho Gumede,Corporate,P1006,Keyboard Combo,Technology,Accessories,Western Cape,Coastal,Stellenbosch,Retail Store,Card,Standard,2,23.36,0.05,46.72,2.34,44.38,13.76,27.52,16.86,0.3799,3,Not Returned
ORD100192,2025-12-21,2025-12-26,C0486,Farai Moyo,Small Business,P1013,Printer Toner Black,Office Supplies,Printing,Mpumalanga,Inland,Mbombela,Corporate Account,Card,Collection,2,63.83,0.0,127.66,0.0,127.66,42.58,85.16,42.5,0.3329,5,Not Returned
